Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),tract,geoid,block_group
101268,Graffiti,32.74351423,-117.0525264,8/23/16,Graffiti  at 32.74N 117.05W,Closed,On back of do not walk/walk sign,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033sOEAAY,8/26/16,2,002703,060730027034,4
101272,Graffiti,32.74956363,-117.0944322,8/23/16,"Graffiti Removal at 3870 MENLO AV, 92105",Assigned,Per Consumer: Graffiti removal down alley on walls (both sides of alley) & four garages,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033sfKAAQ,,7,002302,060730023023,3
101297,Graffiti,32.7470143,-117.2430094,8/23/16,"Graffiti Removal at 4721 BRIGHTON AV, 92107",Assigned,Per Consumer:  Graffiti removal requested in alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033t8WAAQ,,7,007502,060730075021,1
101302,Graffiti,32.69248795,-117.0486501,8/23/16,"Graffiti  at 979-1099 S Woodman St, San Diego, CA 92114, USA",Assigned,On walls and fences between Bullock and Benjamin Holt on Woodman Dr.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033tMnAAI,,7,003115,060730031154,4
101329,Graffiti,32.77176674,-117.2186997,8/23/16,"Graffiti  at 1750 Fiesta Island Rd, San Diego, CA 92109, USA",Closed - Referred,Portapotty on Fiesta Island with multiple layers of graffiti.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033tsAAAQ,,7,007600,060730076001,1
101355,Graffiti,32.71476921,-117.1570757,8/23/16,"Graffiti  at 800-818 E St, San Diego, CA 92101, USA",Acknowledged,graffiti on wall and window of old city libary,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033u70AAA,,7,005300,060730053002,2
101368,Graffiti,32.77101943,-117.0786168,8/24/16,Graffiti  at 5438?5442 Montezuma Rd,Closed,Please remove disturbing poster from gray wall next to San Diego State University parking structure,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033v7GAAQ,8/25/16,1,002801,060730028012,2
101386,Graffiti,32.57056369,-117.0926718,8/24/16,"Graffiti  at 1405 Saturn Blvd, San Diego, CA 92154, USA",Assigned,The low wall on the east side of Saturn Blvd was tagged.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033w3GAAQ,,6,010110,060730101103,3
101417,Graffiti,32.75912331,-117.1095094,8/24/16,"Graffiti  at 4501-4599 40th St, San Diego, CA 92116, USA",Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xXlAAI,,6,002100,060730021004,4
101421,Graffiti,32.91822548,-117.126724,8/24/16,Graffiti  at 9154 Mira Mesa Blvd,Assigned,"On the wall of the dumpster enclosure at the O.K. Hair Salon, 9164 Mira Mesa Blvd. Note only half of the graffiti that I reported last week behind this shopping center was cleaned up. This would be behind the 8 Elements Restaurant at 9160 Mira Mesa Blvd, on the west wall.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xeHAAQ,,6,008357,060730083571,1
101434,Graffiti,32.73940032,-117.1330216,8/24/16,"Graffiti  at 2826 Thorn St, San Diego, CA 92104, USA",Closed - Referred,"location in the alley between 28th and Granada.  It is a utility box that is on the wall next to the garage door.  it is the first house north of Thorn St., on the Granada side of the alley.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xzFAAQ,,6,004300,060730043001,1
101445,Graffiti,32.74606333,-117.1121362,8/24/16,Graffiti  at 3737 Landis St,Acknowledged,Vandalism on restroom wall. Please remove,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033yCOAAY,,6,002401,060730024011,1
101455,Graffiti,32.71933819,-117.1348607,8/24/16,Graffiti  at 2756 A St,Assigned,Graffiti on garage of 2756 A facing the park (north side of the property),https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033yVqAAI,,6,004501,060730045011,1
101498,Graffiti,32.83909258,-117.1285275,8/24/16,"Graffiti  at 5787 Chesapeake Ct, San Diego, CA 92123, USA",Assigned,"There is graffiti on the retaining wall that separates the parking lot of 5787 Chesapeake Ct San Diego, Ca 92123 and the empty lot behind it. The lot is adjacent to 5961 Kearny Villa Road San Diego, Ca 92123. There is also more graffiti on a city-posted handicap parking sign on the sidewalk outside of the 5961 Kearny Villa Road parking lot.",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000340KKAAY,,6,008511,060730085111,1
101540,Graffiti,32.7179694,-117.1302645,8/24/16,"Graffiti  at 2970 B Street, San Diego, CA, United States",Assigned,"Purple Graffiti that reads ""Nobody"" on multiple sides of the streetside electrical box.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034198AAA,,6,004100,060730041001,1
101541,Graffiti,32.791747,-117.244386,8/24/16,"Graffiti  at 9950 Fanuel Street San Diego, CA 92109",Assigned,Large tags on public restrooms in Fanuel Street Park.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003419XAAQ,,6,007701,060730077011,1
101552,Graffiti,32.71079438,-117.1337055,8/24/16,Graffiti  at 525 28th St,Assigned,In driveway,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341EcAAI,,6,004000,060730040003,3
101563,Graffiti,32.7110178,-117.1330073,8/24/16,Graffiti  at 2834 Island Ave,Assigned,Graffiti everywhere!,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341G9AAI,,6,004000,060730040003,3
101600,Graffiti,32.57277692,-117.0925735,8/25/16,"Graffiti  at 1901-1949 Grove Ave, San Diego, CA 92154, USA",Assigned,The fence on the south side of Grove Avenue and east of Saturn Blvd has been tagged.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000342X6AAI,,5,010110,060730101103,3
101626,Graffiti,32.734941,-117.079949,8/25/16,"Graffiti  at 2802 54th Frontage Street San Diego, CA 92105",Duplicate,Gang sign?,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000343zVAAQ,,5,002705,060730027051,1
101637,Graffiti,32.7471886,-117.1275011,8/25/16,"Graffiti  at 3792 31st Street, San Diego, CA, United States",Closed,a massive tag on one of the carport walls in the alley,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344OGAAY,8/30/16,5,001500,060730015004,4
101680,Graffiti,32.768309,-117.066142,8/25/16,"Graffiti  at 6203 Pontiac Street, San Diego, CA, United States",Assigned,The Street light across the street from my house has gang writing on it.  As well as the stop sign on the corner.  They also tagged a lot of  the neighborhood Trash cans.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000346KBAAY,,5,002904,060730029042,2
101683,Graffiti,32.710541,-117.131311,8/25/16,"Graffiti  at 2901-2949 Island Avenue San Diego, CA 92102",Assigned,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000346R2AAI,,5,004000,060730040004,4
101697,Graffiti,32.5682663,-117.090595,8/25/16,"Graffiti Removal at GREEN BAY ST & RIMBEY AV,, 92154",Assigned,REMOVE GRAFFITI FROM GRAY FENCE,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000346jVAAQ,,5,010110,060730101104,4
101729,Graffiti,32.75769376,-117.0663704,8/25/16,"Graffiti Removal at 4400 COLLEGE AV, 92115",Assigned,Request graffiti removed,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347DaAAI,,5,002702,060730027021,1
101744,Graffiti,32.7551966,-117.1200799,8/25/16,Graffiti  at 34th & El Cajon,Assigned,Yellow gang tag on W side of mailbox,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347PgAAI,,5,001600,060730016002,2
101761,Graffiti,32.76375755,-117.1128127,8/25/16,Graffiti  at 4720 E Mountain View Dr,Assigned,This graffiti was reported before and marked completed but hasn't been cleaned up at all! Please remove this graffiti from the alley by Rite Aid.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347vkAAA,,5,001800,060730018001,1
101782,Graffiti,32.71045,-117.131253,8/26/16,"Graffiti  at 400-498 Dodson Street San Diego, CA 92102",Assigned,Southeast corner of island and dodson,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003492wAAA,,4,004000,060730040004,4
101786,Graffiti,32.755327,-117.118984,8/26/16,"Graffiti  at 3450 El Cajon Boulevard San Diego, CA 92104",Assigned,Graffiti on vacant property,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000349OsAAI,,4,001700,060730017002,2
101791,Graffiti,32.79305974,-117.2446604,8/26/16,"Graffiti  at 4117 Fanuel St, San Deigo",Acknowledged,On two sides of bathroom,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000349g3AAA,,4,007907,060730079071,1
101795,Graffiti,32.9641602,-117.126409,8/26/16,"Graffiti  at 9340 Carmel Mountain Road, San Diego, CA, United States",Closed,Spray painted on wall,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000349oqAAA,8/30/16,4,017033,060730170333,3
101860,Graffiti,32.56912869,-117.0715503,8/26/16,"Graffiti Removal at IRIS AV & MONTEREY PINE DR,, 92154",Assigned,Graffiti removal from block wall,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034CNiAAM,,4,010106,060730101061,1
101869,Graffiti,32.74376475,-117.2459089,8/26/16,Graffiti  at 4700?4798 Newport Ave,Assigned,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034Cj0AAE,,4,007502,060730075021,1
101894,Graffiti,32.556542,-117.045572,8/26/16,"Graffiti  at 251 Cypress Drive San Ysidro, CA 92173",Assigned,On fence,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034DdwAAE,,4,010013,060730100131,1
101917,Graffiti,32.7268891,-117.1240439,8/26/16,Graffiti  at 3201?3299 Marlton Dr,Assigned,Graffiti on the wall near Marlton and Grape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034E4iAAE,,4,004200,060730042003,3
101940,Graffiti,32.717404,-117.143973,8/27/16,Graffiti  at 1163 22ND ST,Assigned,On palm tree private property apartment,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034Es9AAE,,3,004600,060730046001,1
101952,Graffiti,32.75962617,-117.2300569,8/27/16,Graffiti  at 2688 E Mission Bay Dr,Assigned,All along the bike path on north of river. Many spots on the sidewalk and rocks,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F1fAAE,,3,007600,060730076003,3
101982,Graffiti,32.75221279,-117.153469,8/27/16,"Graffiti Removal at VERMONT ST & LINCOLN AV,, 92103",Assigned,Graffiti on pavement on the Vermont Street Foot Bridge,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FAIAA2,,3,000600,060730006002,2
101999,Graffiti,32.73878,-117.0796138,8/27/16,Graffiti  at 3050?3292 54th St,Closed - Referred,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FFNAA2,,3,002705,060730027052,2
102014,Graffiti,32.70607089,-117.1356155,8/27/16,Graffiti  at 38 Evans St,Assigned,Graffiti on wall.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FRTAA2,,3,004800,060730048003,3
102031,Graffiti,32.57352988,-117.0927891,8/28/16,"Graffiti  at 1252-1292 Saturn Blvd, San Diego, CA 92154, USA",Closed - Referred,"The top of the utility box was tagged. The box is on the west side of Saturn Blvd, across the street from 1261 Saturn Blvd.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034Fy8AAE,,2,010104,060730101042,2
102032,Graffiti,32.57452368,-117.092853,8/28/16,"Graffiti  at 1194-1246 Saturn Blvd, San Diego, CA 92154, USA",Closed - Referred,"The top of the utility box (D214504) has been tagged. This box is on the west side of Saturn Blvd, across the street from 1215 Saturn Blvd.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FyIAAU,,2,010104,060730101042,2
102033,Graffiti,32.57280014,-117.1010585,8/28/16,"Graffiti  at 1511 Halo St, San Diego, CA 92154, USA",Assigned,The north side (facing the street) of the tallest utility box was tagged. The box is located on the south side of the street.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FyNAAU,,2,010104,060730101042,2
102043,Graffiti,32.73447393,-117.2560262,8/28/16,Graffiti  at 1200?1350 Sunset Cliffs Blvd,Closed - Referred,Graffiti,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034G0JAAU,,2,007200,060730072002,2
102045,Graffiti,32.73109581,-117.2566808,8/28/16,Graffiti  at 1100?1198 Sunset Cliffs Blvd,Closed - Referred,Graffiti on rocks,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034G0xAAE,,2,007200,060730072002,2
102054,Graffiti,32.76264002,-117.066834,8/28/16,Graffiti  at 4701 College Ave,Assigned,Please remove gang Graffiti painted on the Northeast pole of the traffic signal on the intersection of College Ave and Adams Ave,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034G2PAAU,,2,002904,060730029044,4
102058,Graffiti,32.80522,-117.014509,8/28/16,"Graffiti  at 6712 Bisby Lake Ave, San Diego, CA, United States",Assigned,"Purple tagging on the tree in the parkway along the sidewalk. Taggers also sprayed the house at this location the same time, same color, the night after it had been newly stuccoed. The contractors covered that up.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034G2yAAE,,2,009804,060730098041,1
102085,Graffiti,32.758442,-117.104118,8/28/16,"Graffiti  at 4472 Copeland Avenue San Diego, CA 92116",Assigned,graffiti on fence,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034GA9AAM,,2,002100,060730021002,2
102092,Graffiti,42.2398955,-91.9049955,8/28/16,Graffiti  at 3050?3292 54th St,Closed - Referred,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034GBqAAM,,2,,,
102093,Graffiti,42.2398955,-91.9049955,8/28/16,Graffiti  at 3050?3292 54th St,Closed - Referred,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034GBvAAM,,2,,,
102094,Graffiti,42.2398955,-91.9049955,8/28/16,Graffiti  at 3050?3292 54th St,Closed,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034GC0AAM,8/28/16,0,,,
102139,Graffiti,32.55708601,-117.0479775,8/29/16,"Graffiti Removal at 317 COTTONWOOD RD, 92173",Assigned,Description: Corner of Cottonwood and South Vista by the Beyer Trolley station,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034GOpAAM,,2,010013,060730100132,2
102150,Graffiti,32.57326512,-117.0927877,8/29/16,"Graffiti  at 1252-1292 Saturn Blvd, San Diego, CA 92154, USA",Acknowledged,The post for the street light was tagged. This street light is on the west side of Saturn Blvd and is across the street from 1281 Saturn Blvd.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034HWfAAM,,1,010104,060730101042,2
102151,Graffiti,32.574357,-117.097337,8/29/16,"Graffiti  at 1216 Thermal Avenue, San Diego, CA 92154, United States",Acknowledged,Two of the three utility boxes were tagged. The middle box was tagged on the sidewalk side. The southernmost (also the tallest) was tagged on the street side.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034HZ5AAM,,1,010104,060730101042,2
102204,Graffiti,32.75018677,-117.1444811,8/29/16,Graffiti  at 1917 Lincoln Ave,Acknowledged,Red guard rail signs defaced,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034Kx0AAE,,1,000900,060730009004,4
102205,Graffiti,32.75028229,-117.1442055,8/29/16,Graffiti  at 1925 Lincoln Ave,Acknowledged,Graffiti all along the south side of the Georgia street bridge University Ave and Georgia street,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034KyhAAE,,1,000900,060730009004,4
102219,Graffiti,32.74898327,-117.1534716,8/29/16,"Graffiti Removal at 3948 VERMONT ST, 92103",Acknowledged,Per consumer: Graffiti removal on Vermont Street Pedestrian Bridge,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034LwNAAU,,1,000600,060730006003,3
102224,Graffiti,32.758229,-117.066985,8/29/16,"Graffiti  at 6055 Estelle Street, San Diego, CA, United States",Acknowledged,Graffiti on the wall by trash dumpsters towards the rear of the condos. Must have occurred this morning 8/29/2016 between 9am-1pm.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034MA5AAM,,1,002702,060730027021,1
102241,Graffiti,32.80753571,-117.2373552,8/29/16,Graffiti Removal at BERYL ST & LAMONT ST-4 ST LIGHT POLES,Acknowledged,"GRAFFITI REMOVAL OF STICKERS ON ALL 4 STREET LIGHT POLES,  WILL NEED A BUCKET TO GET TO THEM",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034Mg6AAE,,1,008002,060730080023,3
102245,Graffiti,32.7509689,-117.1535146,8/29/16,"Graffiti  at Vermont Street Bridge, San Diego, CA, United States",Duplicate,Someone sprayed graffiti on the concrete (I'm guessing a 20' span of so) at the center of the Vermont Street bridge.  Brown spray paint... All a bunch of jibberish.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034MoPAAU,,1,000600,060730006002,2
102252,Graffiti,32.68072375,-117.0551347,8/29/16,"Graffiti Removal at 6313 POTOMAC ST, 92139",Acknowledged,GRAFFITI REMOVAL ON WALL,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034MwiAAE,,1,003211,060730032112,2
102254,Graffiti,32.75143077,-117.1535674,8/29/16,Graffiti  at Vermont Street Brg,Duplicate,Someone painted all over the walkway of the Vermont Street bridge.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034MyKAAU,,1,000600,060730006002,2
102257,Graffiti,33.0512199,-117.0457565,8/29/16,"Graffiti  at 13575 Highland Valley Road, Escondido, CA, United States",Acknowledged,There are multiple tags on multiple signs between Pomerado and the county line on Highland Valley Road. The recent material is in red paint. There is also a turn sign that has been shot up with bullets that needs to be replaced. Can your people report that to the same people so that gets done too. Thank you,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034MyQAAU,,1,017019,060730170193,3
102260,Graffiti,32.77023667,-117.0780862,8/29/16,Graffiti  at 5401?5449 Mary Lane Dr,Acknowledged,Shapes and symbols painted on my wall going down Mary lane drive. Happened on 8/27.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034N5kAAE,,1,002804,060730028041,1
