Case Number,Problem Category,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Subject,Status,Public Description,SAP URL,Closed Date,Age (Days),count,block_group,tract,geoid
101364,Street Light,32.8968136,-117.2146991,8/24/16,"Street Light Light Out at 10385 Vista Sorrento Py, San Diego, CA, United States",Assigned,I work at the FBI building and there are @(6) street lights out in front of the building for @2-3 weeks.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033uw8AAA,,6,1,1,008346,060730083461
101395,Street Light,32.76815629,-117.0848773,8/24/16,Street Light Light On During Day at Collwood Blvd,Assigned,Streetlight on during the day northwest corner,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033wUGAAY,,6,1,4,002803,060730028034
101415,Street Light,32.823833,-117.257855,8/24/16,"Street Light Light Out at 6012 La Jolla Mesa Dr, La Jolla, CA 92037, USA",Assigned,Light is out on west side of La Jolla Scenic S. and La Jolla Mesa. Photo shows the street light.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xUSAAY,,6,1,2,008311,060730083112
101422,Street Light,32.7495727,-117.0955154,8/24/16,"Light Out at 46TH ST & UNIVERSITY AV,, 92105",Assigned,Street light out,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xeRAAQ,,6,1,3,002302,060730023023
101447,Street Light,32.7895147,-117.0683163,8/24/16,"Street Light Light Out at 6195 Wenrich Drive, San Diego, CA, United States",Assigned,light pole #2 is out in the Princess Del Cerro park.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033yEeAAI,,6,1,1,009705,060730097051
101458,Street Light,32.8449579,-117.2489419,8/24/16,Street Light Light Out at Hidden Valley and Via Capri,Assigned,"The streetlight at the intersection of Hidden Valley and Via Capri in La Jolla has been out for some time, and the bulb needs to be replaced.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033ycRAAQ,,6,1,2,008303,060730083032
101476,Street Light,32.6932867,-117.0389549,8/24/16,"Street Light Light Out at Big Oak Street, San Diego, CA, United States",Assigned,One light bulb out in this block. It's really dark! To minimize crime we would prefer to have light. There are also a few us with night blindness - no light in the neighborhood makes it difficult to see who is walking in our neighborhood.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zUEAAY,,6,1,2,003115,060730031152
101478,Street Light,32.79720838,-117.2529357,8/24/16,"Street Light Light Out at 940 Garnet Ave, San Diego, CA 92109, USA",Assigned,"The entire north side of garnet between Bayard and Cass St is dark. This issue happens periodically. As this is an entertainment district, public safety is at risk when these lights go out. please fix as soon as possible.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zZEAAY,,6,1,2,007905,060730079052
101480,Street Light,32.813856,-117.211369,8/24/16,"Street Light Light Out at 4070 Kenosha Avenue San Diego, CA 92117",Assigned,Light out at corner,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zesAAA,,6,1,3,008503,060730085033
101499,Street Light,32.78562055,-117.1688989,8/24/16,"Street Light Light Out at 2300-2312 Ulric St, San Diego, CA 92111, USA",Assigned,(10) to (12) street lights are out on Ulric St.  The lights that are out are on Ulric St. (on both sides of the road) from Burroughs St to Linda Vista Rd.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000340LXAAY,,6,1,2,008800,060730088002
101574,Street Light,32.968353,-117.080038,8/24/16,"Street Light Light Out at 13698 Fontanelle Place, San Diego, CA, United States",Acknowledged,Street Light is Out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341I5AAI,,6,1,3,017039,060730170393
101575,Street Light,32.7111606,-117.1587606,8/24/16,"Street Light Light Out at 645 Market Street, San Diego, CA, United States",Acknowledged,Street lights out 7th market street southeast corner next to LAZ PARKING LOT,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341JcAAI,,6,1,4,005400,060730054004
101578,Street Light,32.710022,-117.1553237,8/24/16,"Street Light Light Out at 465 Tenth Ave, San Diego, CA, United States",Acknowledged,Street light out in front of. CITY LIFE REAL ESTATE COMPANY,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341M7AAI,,6,1,2,005100,060730051002
101591,Street Light,32.97586,-117.085634,8/25/16,"Street Light Light Out at 11278 Timbergate Circle, San Diego, CA, United States",Duplicate,The only streetlight on our cul de sac is out and it makes the entire street dark and unsafe.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341dmAAA,,5,1,1,017056,060730170561
101592,Street Light,32.9758151,-117.0865513,8/25/16,"Street Light Light Out at 11229 Timbergate Circle, San Diego, CA, United States",Assigned,Street light is out,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341fEAAQ,,5,1,1,017056,060730170561
101606,Street Light,32.999603,-117.062419,8/25/16,"Street Light Light Out at 15645 Caldas De Reyes, San Diego, CA, United States",Acknowledged,The black solar light in front of this house is out. Please check it.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003432JAAQ,,5,1,1,017051,060730170511
101630,Street Light,32.7458671,-117.1004039,8/25/16,Light Out at 4380 LANDIS ST- 5 LIGHTS OUT,Acknowledged,"NORTH EDGE OF SPORTS FIELD POLE #2,   5 LIGHTS ARE OUT,  ( CITY HEIGHTS URBAN VILLAGE)",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003449fAAA,,5,1,2,002601,060730026012
101631,Street Light,32.748394,-117.153858,8/25/16,"Street Light Light Out at 1059-1065 University Avenue San Diego, CA 92103",Acknowledged,Trash all over sidewalk,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344CoAAI,,5,1,1,000700,060730007001
101640,Street Light,32.8369142,-117.1945481,8/25/16,"Light Out at 5011 Millwood Road, San Diego, CA, United States",Assigned,"The street light in front of 5011 Millwood Road in San Diego, CA 92117 is dim.",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344hDAAQ,,5,1,5,008505,060730085055
101647,Street Light,32.6925844,-117.1195775,8/25/16,"Street Light Light Out at 1375 Rigel Street, San Diego, CA, United States",Acknowledged,Four security lights are out in Dorothy Petway Park.  They are the last four lights on the South end of the park.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003457GAAQ,,5,1,1,003601,060730036011
101663,Street Light,32.717177,-117.13537,8/25/16,"Street Light Light Out at 2728 C Street, San Diego, CA, United States",Acknowledged,"Street light out located between houses 2728 and 2722/2724 (back house) C street in San Diego, CA 92102.",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345UjAAI,,5,1,1,004501,060730045011
101665,Street Light,32.9757129,-117.085926,8/25/16,"Street Light Light Out at Timbergate Circle, San Diego, CA, United States",Duplicate,Street light has been out for over a week and the cul de sac is very dark.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345V8AAI,,5,1,1,017056,060730170561
101667,Street Light,32.7556966,-117.1361288,8/25/16,"Street Light Light Out at 2626 El Cajon Blvd, San Diego, CA 92104, United States",Assigned,ALL THE LIGHTS IN THE PARKING LOT ARE OUT ON THE STARBUCKS SIDE ALL THE LIGHTS AROUND THE STARBUCKS PARKING LOT.PLEASE READ TWICE ALOT OF HOMELESS PEOPLE ARE STARTING TO SLEEP IN PARKING LOT AFTER THEY CLOSE AND TACO BELL IS BLAMING THE OTHER PARKING LOT FOR NO LIGHTS AND STARBUCKS JUST OPENED LAST MONTH. WE NEED LIGHTS FOR PUBLIC SAFETY. CITE BOTH STARBUCKS AND TACOBELL NO LIGHTS. THANK YOU.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345ahAAA,,5,1,4,001200,060730012004
101672,Street Light,32.7608745,-117.1246168,8/25/16,"Street Light Light Out at 3211 Madison Avenue, San Diego, CA, United States",Duplicate,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345qVAAQ,,5,1,4,001700,060730017004
101701,Street Light,32.79342429,-117.2557943,8/25/16,Day Burner at 700 THOMAS AV-ALL S/L ARE ON,Assigned,"ALL THE LIGHTS ARE ON ,  ON THE BOARDWALK",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000346nrAAA,,5,1,1,007910,060730079101
101723,Street Light,33.0192783,-117.120103,8/25/16,Street Light Light Out at rancho bernardo riad and camino del sur,Assigned,"street light out, causing major congestion",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003476PAAQ,,5,1,1,017030,060730170301
101725,Street Light,32.8400154,-117.1751248,8/25/16,"Street Light Light Out at 5183 Arvinels Avenue, San Diego, CA, United States",Acknowledged,"In the intereset of public safety  would like to request a light inspection for MacDowell Park. Light #1 (near memorial bench north end of park) & Light #4 (near water fountain) turn off intermittently during the evening and during the night. When they turn off, they create a vast dark space and it is not safe while walking or jogging after dark. As the days get shorter, I fear this will create an increased hazard to anyone using the park sidewalk after dark. In addition, the lights help deter the cars that linger and underage visitors that like to smoke and drink at the park.  Thank you. (I have no pictures of the darkness created by the malfunctioning lights)",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347ARAAY,,5,1,1,008505,060730085051
101735,Street Light,32.7399215,-117.2544169,8/25/16,"Street Light Light Out at 4900 Orchard Ave, San Diego, CA, United States",Duplicate,Street light has been out at cable and orchard Ave in Ocean Beach. Has been reported several times my nieghbors. It needs to be fixed ASAP!,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347JEAAY,,5,1,4,007301,060730073014
101743,Street Light,32.7541266,-117.2159668,8/25/16,"Street Light Light Out at 3711 Sports Arena Blvd, San Diego, CA 92110, United States",Assigned,3 Lights in  row  on Sports Arena front of hotel and restraunt very dark called in several times by previous owner please fix asap very dangerous due to homeless people,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347O9AAI,,5,1,1,006500,060730065001
101765,Street Light,32.81029088,-117.2558816,8/25/16,Street Light Light Out at 5222?5248 Cass St,Duplicate,,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347yFAAQ,,5,1,4,008006,060730080064
101766,Street Light,32.9760148,-117.0859961,8/25/16,"Street Light Light Out at 11254 Timbergate Circle, San Diego, CA, United States",Duplicate,Light has been out for over a week. Our street is extremely dark.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347zhAAA,,5,1,1,017056,060730170561
101767,Street Light,32.707429,-117.127848,8/25/16,"Street Light Light Out at 3073 L Street San Diego, CA 92102",Duplicate,"Thanks for fixing the light, thanks for your hard work,now you can see it",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003482gAAA,,5,1,2,004000,060730040002
101777,Street Light,32.94398488,-117.2283303,8/25/16,Street Light Light Out at Carmel Springs Way and Carmel Park,Assigned,"Overhead street light out at SW corner of intersection of Carmel Springs Way and Carmel Park, 92130",https://getitdone.force.com//TSWViewReportDetail?Id=500t000000348LsAAI,,5,1,1,008331,060730083311
101794,Street Light,32.81261029,-117.2683779,8/26/16,Street Light Light On During Day at 5500?5522 La Jolla Blvd,Assigned,All pedestrian crossing lights in Bird Rock have been flashing incessantly for hours. Please inspect the electrical system. I believe that they are LED and risk burnout as well as interrupting traffic.,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000349kAAAQ,,4,1,3,008102,060730081023
101827,Street Light,32.84617,-117.272639,8/26/16,"Street Light Light Out at 7837 Herschel Avenue, CA, United States",Acknowledged,Lights out on Herschel Ave between Wall St & Silverado St.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034AzkAAE,,4,1,3,008200,060730082003
101832,Street Light,32.7465234,-117.2516839,8/26/16,"Street Light Light Out at 1868 Bacon Street, San Diego, CA, United States",Acknowledged,"Street lights are out in alley between Newport Av & Niagara, as reported to City of SD by Denny Knox, 619-224-4906, and forwarded to SDG&E Street Lighting. These are not SDG&E lights. They are City of SD lights. If there is a problem with power to the lights, we need a call from one of the City's electricians stating the problem.",https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034B4LAAU,,4,1,2,007502,060730075022
101861,Street Light,32.9234203,-117.1196914,8/26/16,"Street Light Light Out at 11278 Westview Parkway, San Diego, CA, United States",Acknowledged,lights on the upper level field will not stay on,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034CVrAAM,,4,1,2,008355,060730083552
101883,Street Light,32.745503,-117.2272721,8/26/16,"Street Light Light Out at 2500 Worden Street, San Diego, CA, United States",Acknowledged,All the street lights are out on Worden Street near 2500 block.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034DItAAM,,4,1,1,006900,060730069001
101886,Street Light,32.71616932,-117.1629404,8/26/16,Street Light Light On During Day at 1010 2nd Ave,Assigned,By westgate,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034DUfAAM,,4,1,3,005300,060730053003
101934,Street Light,32.56632222,-117.0610362,8/27/16,Street Light Light Out at 3364 Beyer Blvd,Acknowledged,Light turn on and off,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034ETdAAM,,4,1,4,010005,060730100054
101951,Street Light,32.685938,-117.104338,8/27/16,"Street Light Light On During Day at 4172 Nordica Avenue San Diego, CA 92113",Assigned,Corner of 42nd and Nordica Avenue,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F1QAAU,,3,1,2,003603,060730036032
101957,Street Light,32.7332639,-117.2195588,8/27/16,"Street Light Light On During Day at 2866 West Porter Road, San Diego, CA, United States",Acknowledged,Light on south side of W. Porter is burning constantly.  Another light at the end of the alley between W. Porter and Farragut does not light at all.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F2sAAE,,3,1,1,021400,060730214001
101964,Street Light,32.747155,-117.083379,8/27/16,"Street Light Light Out at 5205 Wightman Street San Diego, CA 92105",Acknowledged,The light is out. No longer lights at night.,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F53AAE,,3,1,1,002710,060730027101
101966,Street Light,32.74684066,-117.2094646,8/27/16,"Street Light Light Out at 3167-3209 Rosecrans St, San Diego, CA 92106, USA",Acknowledged,The streetlight turns on and begins to warm-up and becomes fully lit then shuts off. This cycle goes on all night long. I think there's wrong with the sensor switch,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F5mAAE,,3,1,1,006600,060730066001
101967,Street Light,32.74460953,-117.1937415,8/27/16,"Street Light Light Out at Pacific Hwy & Tripoli Ave, San Diego, CA 92110, USA",Acknowledged,A street light on a straight pole with a round cover on top next to the steps that goes down to the tunnel is burned ou,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F6aAAE,,3,1,3,006500,060730065003
