Case Number,Parent Case Number,Status,Mobile/Web Status,Duplicate Verified,Override Duplicate,Functional Location,Question #1,Answer #1,Answer #1 Options,Question #2,Answer #2,Answer #2 Options,Question #3,Answer #3,Question #4,Answer #4,Referral Email List,Referred Email List,Contact Email Internal Referral,Display Referral Information,Referred Email Update,Priority,Case Origin,Case Reason,Date/Time Opened,Opened Date,Case Date/Time Last Modified,Case Last Modified Date,Date/Time Closed,Closed Date,Age (Days),Open,Closed,Subject,Public Description,Problem Group,Problem Category,Problem Category Detail,Problem Description,Geolocation Lat Long,Geolocation (Latitude),Geolocation (Longitude),SAP Notification Number,SAP Problem Category,SAP Problem Code,SAP Problem Type,SAP Reference Document,SAP Source List,SAP System Status,SAP User Status,Short Description,SLA,SAP URL,Case Record Type,block,tract,geoid,blockgroup
94561,0.0,Closed,Closed,0.0,1.0,SS-014061,Offensive?,Yes,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Mobile,Problem resolved,7/20/2016 12:05,7/20/2016,7/26/2016 0:04,7/26/2016,7/26/2016 0:03,7/26/2016,5.0,0.0,1.0,Graffiti  at 1844 Imperial Ave,,Other,Graffiti,,,32.70690314348801-117.1470155847363,32.70690314,-117.1470156,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,1844 Imperial AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003Bsi3AAC,Street Division Closed Case,2006,004700,060730047002006,2
103046,0.0,Closed,Closed,0.0,0.0,SS-026366,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Web,Problem resolved,9/2/2016 7:35,9/2/2016,9/8/2016 0:03,9/8/2016,9/8/2016 0:03,9/8/2016,6.0,0.0,1.0,"Graffiti  at 1216 Thermal Avenue, San Diego, CA 92154, United States",The tall utility box (non-art box) was tagged on the side facing the street.,Other,Graffiti,,,32.574357-117.097337,32.574357,-117.097337,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"1216 Thermal Avenue, San Di...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034isdAAA,Street Division Closed Case,2010,010104,060730101042010,2
103045,0.0,Closed,Closed,0.0,0.0,SS-024396,Offensive?,Yes,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Web,Problem resolved,9/2/2016 7:33,9/2/2016,9/8/2016 0:03,9/8/2016,9/8/2016 0:03,9/8/2016,6.0,0.0,1.0,"Graffiti  at 1252-1292 Saturn Blvd, San Diego, CA 92154, USA","The top of the utility box has been tagged, including the F-word twice. This box is across the street from 1261 & 1271 Saturn Blvd. It is also located where kids pass by on their way to school, so it needs to be taken care of ASAP.",Other,Graffiti,,,32.57350501308239-117.0928408741512,32.57350501,-117.0928409,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"1252-1292 Saturn Blvd, San ...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034iqmAAA,Street Division Closed Case,2000,010104,060730101042000,2
100178,0.0,Closed,Closed,0.0,1.0,SS-010016,Offensive?,No,,Where is it located?,City Sign,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 21:37,8/17/2016,8/27/2016 0:04,8/27/2016,8/27/2016 0:04,8/27/2016,9.0,0.0,1.0,"Graffiti  at 3850-3898 El Cajon Blvd, San Diego, CA 92105, USA","On the north side of the median, both the no pedestrian sign and one way sign are graffiti'd",Other,Graffiti,,,32.75522314013854-117.11045448650822,32.75522314,-117.1104545,1.50001E+11,TRAFFIC - Traffic Control,5302.0,Graffiti Removal - Signs,,N,NOCO,CMPL,"3850-3898 El Cajon Blvd, Sa...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033PfWAAU,Street Division Closed Case,4017,002100,060730021004017,4
94556,0.0,Closed,Closed,1.0,0.0,SS-025931,Offensive?,Yes,,Where is it located?,City Sign,,,,,,,,,,,Medium,Web,Problem resolved,7/20/2016 11:52,7/20/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,21.0,0.0,1.0,"Graffiti  at 4140 Sunset Rd, San Diego, CA, United States","There is a red, spray-painted crab on the sharp right turn sign at the corner of Sunset Rd and Sunset Blvd in Mission Hills (right up the hill from Old Town)",Other,Graffiti,,,32.751702-117.1889603,32.751702,-117.1889603,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4140 Sunset Rd, San Diego, ...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BsZfAAK,Street Division Closed Case,2008,000100,060730001002008,2
100176,0.0,Closed,Closed,0.0,1.0,SS-010014,Offensive?,No,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 21:26,8/17/2016,8/25/2016 0:10,8/25/2016,8/25/2016 0:10,8/25/2016,7.0,0.0,1.0,"Graffiti  at 3733 El Cajon Blvd, San Diego, CA 92105, USA",,Other,Graffiti,,,32.755024137180754-117.11268599814753,32.75502414,-117.112686,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"3733 El Cajon Blvd, San Die...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QRtAAM,Street Division Closed Case,1001,002201,060730022011001,1
103040,90798.0,Closed,Closed,0.0,0.0,SS-005215,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Mobile,No Email,9/2/2016 7:13,9/2/2016,9/2/2016 7:13,9/2/2016,9/2/2016 7:13,9/2/2016,0.0,0.0,1.0,Graffiti  at 250?298 C St,Test,Other,Graffiti,,,32.7167234357078-117.1624414634666,32.71672344,-117.1624415,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034igNAAQ,Street Division Closed Case,3012,005300,060730053003012,3
97367,0.0,Assigned,In process,0.0,0.0,SS-000117,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,8/2/2016 20:49,8/2/2016,8/6/2016 0:03,8/6/2016,,,41.0,1.0,0.0,"Graffiti  at 3003 Fourth Ave, San Diego, CA, United States","It is on the cement wall, just below street level of 4th Ave. At the Quince St. Bridge.  If you are on the bridge looking east, it is on your left hand side, looking up.  Those is the same graffiti tag as the one I reported on the 1stvAve. Bridge 2 days ago. I'm sure theyou were done the same night). I just now noticed this one. :(",Other,Graffiti,,,32.7368408-117.1609571,32.7368408,-117.1609571,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"3003 Fourth Ave, San Diego,...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002z9R9AAI,Street Division,1012,006000,060730060001012,1
103039,0.0,Closed - Referred,Referred,0.0,0.0,,Offensive?,No,,Where is it located?,Other,,,,,,,,,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,ct.public.information.d11@dot.ca.gov,Medium,Web,Problem resolved,9/2/2016 7:11,9/2/2016,9/2/2016 9:04,9/2/2016,,,10.0,1.0,0.0,Graffiti  at interstate 15 and poway road,"At street level near the sidewalk on the bridge's concrete railing of the 15 fwy, Poway Road overpass.  There are 2 separate places -one on the end and one about halfway across -- they are only visible as you drive east across the bridge.",Other,Graffiti,,,32.9469914-117.1061946,32.9469914,-117.1061946,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034ifoAAA,Street Division Closed Case,3004,017042,060730170423004,3
100168,0.0,Closed,Closed,0.0,0.0,SS-018770,Offensive?,No,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 20:30,8/17/2016,8/26/2016 0:05,8/26/2016,8/26/2016 0:05,8/26/2016,8.0,0.0,1.0,"Graffiti  at 4500-4528 Terrace Dr, San Diego, CA 92116, USA",Pedestrian foot bridge and entrance to bridge from Kensington,Other,Graffiti,,,32.75878722655993-117.10846333427435,32.75878723,-117.1084633,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"4500-4528 Terrace Dr, San D...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QNSAA2,Street Division Closed Case,3004,002100,060730021003004,3
94543,0.0,Closed,Closed,0.0,1.0,SX-013482-001,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,High,Mobile,Problem resolved,7/20/2016 10:32,7/20/2016,8/5/2016 0:03,8/5/2016,8/5/2016 0:03,8/5/2016,16.0,0.0,1.0,Graffiti  at W Ash St,"Almost all our lights on pacific coast have this.,",Other,Graffiti,,,32.71985873583026-117.1711440292347,32.71985874,-117.171144,1.50001E+11,SIGNALS - Traffic Signals,8312.0,Other Problem,,M,NOCO,CMPL,ASH ST & NORTH HARBOR DR-graffiti ON,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BrfhAAC,Street Division Closed Case,2005,005400,060730054002005,2
103028,97614.0,Duplicate,New,1.0,0.0,SS-030525,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,9/1/2016 23:47,9/1/2016,9/2/2016 9:59,9/2/2016,,,10.0,1.0,0.0,"Graffiti  at 10870 Sabre Hill Dr, San Diego, CA 92128, USA","On the back side of the wall along Sabre Hill Dr, facing the highway is graffiti. It has built up over the years and is now quite prominent.",Other,Graffiti,,,32.95444350487418-117.10090790317986,32.9544435,-117.1009079,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034hscAAA,Street Division,2000,017039,060730170392000,2
103024,0.0,Assigned,In process,0.0,0.0,SS-019745,Offensive?,No,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Mobile,Problem resolved,9/1/2016 22:31,9/1/2016,9/3/2016 0:02,9/3/2016,,,10.0,1.0,0.0,"Graffiti  at 7290 Nebraska Avenue San Diego, CA 92139",Graffiti on fences on both sides of the street.,Other,Graffiti,,,32.688888-117.037267,32.688888,-117.037267,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,7290 Nebraska Avenue San Di...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034hm0AAA,Street Division,2001,003213,060730032132001,2
103018,0.0,Assigned,In process,0.0,0.0,SS-017478,Offensive?,Yes,,,,,,,,,,,,,,Medium,Web,Problem resolved,9/1/2016 21:31,9/1/2016,9/3/2016 0:02,9/3/2016,,,10.0,1.0,0.0,"Graffiti  at 4126 Marcwade Drive, San Diego, CA, United States",Fence across the street from address provided.,Other,Graffiti,,,32.5733279-117.04587,32.5733279,-117.04587,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"4126 Marcwade Drive, San Di...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034hjVAAQ,Street Division,1003,010004,060730100041003,1
97343,0.0,Closed,Closed,0.0,0.0,SS-001430,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,8/2/2016 17:51,8/2/2016,8/9/2016 0:06,8/9/2016,8/9/2016 0:06,8/9/2016,6.0,0.0,1.0,Graffiti  at Corner 60th & Brooklyn Streets 92114,"When headed SOUTH on 60th Street, there are two concrete BUS STOP BENCHES on the corner of 60th & Brooklyn Street 92114.  The BUS STOP BENCH has graffiti.",Other,Graffiti,,,32.7131422-117.0679491,32.7131422,-117.0679491,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,Corner 60th & Brooklyn Stre...Graffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002z9KrAAI,Street Division Closed Case,1010,003004,060730030041010,1
100150,91570.0,Duplicate,New,1.0,0.0,SS-012192,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Mobile,Problem resolved,8/17/2016 18:53,8/17/2016,8/17/2016 21:33,8/17/2016,,,26.0,1.0,0.0,"Graffiti  at 4800 Glasoe Lane San Diego, CA 92116","Retaining walls and lightpoles above/behind Mission Valley Cafe, visible from across freeway",Other,Graffiti,,,32.763258-117.154833,32.763258,-117.154833,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QELAA2,Street Division,1001,000500,060730005001001,1
100149,0.0,Assigned,In process,0.0,0.0,SS-006900,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 18:52,8/17/2016,8/26/2016 0:05,8/26/2016,,,26.0,1.0,0.0,"Graffiti  at 4243 Chamoune Avenue, San Diego, CA, United States",graffiti in alley,Other,Graffiti,,,32.754269-117.0962648,32.754269,-117.0962648,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"4243 Chamoune Avenue, San D...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QEGAA2,Street Division,1005,002302,060730023021005,1
94526,0.0,Closed,Closed,0.0,1.0,SX-013161,Offensive?,No,,Where is it located?,Street Lights,,,,,,,,,,,Medium,Mobile,Problem resolved,7/20/2016 9:36,7/20/2016,7/30/2016 0:06,7/30/2016,7/30/2016 0:05,7/30/2016,10.0,0.0,1.0,Graffiti  at 1600 Pacific Hwy,Southwest side.,Other,Graffiti,,,32.72442155055024-117.1717471071679,32.72442155,-117.1717471,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,1600 Pacific HwyGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BqyYAAS,Street Division Closed Case,1014,005800,060730058001014,1
100148,0.0,Assigned,In process,0.0,0.0,SS-010034,Offensive?,No,,Where is it located?,Commercial Property,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 18:50,8/17/2016,9/9/2016 0:03,9/9/2016,,,26.0,1.0,0.0,"Graffiti  at 4555 El Cajon Boulevard, San Diego, CA, United States",in alley,Other,Graffiti,,,32.7550948-117.0961416,32.7550948,-117.0961416,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR,"4555 El Cajon Boulevard, Sa...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QDsAAM,Street Division,1005,002302,060730023021005,1
97337,0.0,Closed,Closed,0.0,0.0,SS-017635,Offensive?,Yes,,Where is it located?,Street or Sidewalk,,,,,,,,,,,Medium,Mobile,Problem resolved,8/2/2016 17:15,8/2/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,7.0,0.0,1.0,Graffiti  at 3741 Marlborough Ave,,Other,Graffiti,,,32.74672411850909-117.1055977978903,32.74672412,-117.1055978,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,3741 Marlborough AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002z9JKAAY,Street Division Closed Case,2014,002402,060730024022014,2
100145,0.0,Closed,Closed,0.0,1.0,SS-008537,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Mobile,Problem resolved,8/17/2016 18:26,8/17/2016,8/26/2016 0:05,8/26/2016,8/26/2016 0:05,8/26/2016,8.0,0.0,1.0,Graffiti  at 247 CYPRESS DR,On wood fence,Other,Graffiti,,,32.556332-117.044933,32.556332,-117.044933,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,247 CYPRESS DRGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QCAAA2,Street Division Closed Case,1008,010013,060730100131008,1
97335,0.0,Closed,Closed,0.0,0.0,SS-000382,Offensive?,No,,Where is it located?,City Sign,,,,,,,,,,,Medium,Mobile,Problem resolved,8/2/2016 16:42,8/2/2016,8/12/2016 0:05,8/12/2016,8/12/2016 0:05,8/12/2016,9.0,0.0,1.0,Graffiti  at 1301?1399 Imperial Ave,At the intersection of 14th St. & Imperial Ave. there is a stop sign covered in graffiti. It's across the street from the new skydiving place on Imperial Ave.,Other,Graffiti,,,32.70621061668736-117.1519256570856,32.70621062,-117.1519257,1.50001E+11,TRAFFIC - Traffic Control,5302.0,Graffiti Removal - Signs,,M,NOCO,CMPL,1301#1399 Imperial AveGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uuCEAAY,Street Division Closed Case,2030,005100,060730051002030,2
100144,0.0,Closed,Closed,0.0,0.0,SS-024169,Offensive?,Yes,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,8/17/2016 18:18,8/17/2016,9/3/2016 0:03,9/3/2016,9/3/2016 0:02,9/3/2016,16.0,0.0,1.0,"Graffiti  at 659 Sunnyside Avenue, San Diego, CA, United States","Gang-related graffiti spray painted on front masonry fence, same tagging is seen all along San Vicente St. This happened sometime in the afternoon on 8/16/16.",Other,Graffiti,,,32.711833-117.025836,32.711833,-117.025836,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"659 Sunnyside Avenue, San D...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033QBlAAM,Street Division Closed Case,2001,003105,060730031052001,2
97334,0.0,Assigned,In process,0.0,0.0,SS-016031,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,8/2/2016 16:41,8/2/2016,8/10/2016 0:04,8/10/2016,,,41.0,1.0,0.0,"Graffiti  at South of 327 Langley St, San Diego, CA 92102, USA",City owns certain property located adjacent to 327 Langley St.  Graffiti is located on the fence post to the left of the gate lock and also on the utility pole at the east side of the property in the alley.,Other,Graffiti,,,32.70885955938493-117.13470642352632,32.70885956,-117.1347064,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOPR,INPR REFR,"South of 327 Langley St, Sa...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uuBpAAI,Street Division,1009,004800,060730048001009,1
103002,0.0,Closed,Closed,0.0,1.0,SS-018918,Offensive?,No,,Where is it located?,Private Residence,,,,,,,,,,,Medium,Web,Problem resolved,9/1/2016 17:54,9/1/2016,9/7/2016 0:02,9/7/2016,9/7/2016 0:02,9/7/2016,5.0,0.0,1.0,"Graffiti  at 5486 Mary Lane Drive, San Diego, CA, United States",back wall of residence facing and visible from Montezuma Road,Other,Graffiti,,,32.770408-117.076493,32.770408,-117.076493,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,N,NOCO,CMPL,"5486 Mary Lane Drive, San D...Graffit...",,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034hcyAAA,Street Division Closed Case,1004,002804,060730028041004,1
100137,0.0,Assigned,In process,0.0,0.0,SS-000260,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Mobile,Problem resolved,8/17/2016 17:56,8/17/2016,8/20/2016 0:02,8/20/2016,,,26.0,1.0,0.0,Graffiti  at 3631 8th Ave,On the fence,Other,Graffiti,,,32.74402745071123-117.1568626911539,32.74402745,-117.1568627,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOPR,INPR,948 Cypress Way - Fence,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033Q8hAAE,Street Division,3007,000300,060730003003007,3
94511,91996.0,Closed,Closed,1.0,0.0,SS-006813,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Web,Problem resolved,7/20/2016 8:28,7/20/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,21.0,0.0,1.0,"Graffiti  at 3767 Central Avenue, San Diego, CA, United States",The Graffiti is located on the 15 freeway wall facing Central ave opposite 3767 Central Ave.,Other,Graffiti,,,32.747159-117.107838,32.747159,-117.107838,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BqEQAA0,Street Division Closed Case,2011,002402,060730024022011,2
100133,0.0,Assigned,In process,0.0,0.0,SS-008540,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,,,Medium,Phone,Problem resolved,8/17/2016 17:31,8/17/2016,8/31/2016 0:12,8/31/2016,,,26.0,1.0,0.0,"Graffiti Removal at 121-137 Cypress Drive San Diego, CA 92173",On mural on block wall,Other,Graffiti,,,32.553546-117.04509,32.553546,-117.04509,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,0,NOPR,INPR,121-137 CYPRESS-GRAFFITI REMOVAL,,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033Q62AAE,Street Division,1019,010013,060730100131019,1
97322,0.0,Closed,Closed,0.0,1.0,SS-029817,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Mobile,Problem resolved,8/2/2016 16:15,8/2/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,7.0,0.0,1.0,Graffiti  at 325 W F St,Utility box next to att box,Other,Graffiti,,,32.71267016421325-117.1657760069865,32.71267016,-117.165776,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,325 W F StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu5hAAA,Street Division Closed Case,4005,005300,060730053004005,4
97321,0.0,Acknowledged,New,0.0,0.0,SS-029817,Offensive?,No,,Where is it located?,Utility Box,,,,,,,,,,,Medium,Mobile,Problem resolved,8/2/2016 16:14,8/2/2016,8/2/2016 22:05,8/2/2016,,,41.0,1.0,0.0,Graffiti  at 325 W F St,Att box and all over protective posts.,Other,Graffiti,,,32.71269732157953-117.1658070200283,32.71269732,-117.165807,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu5SAAQ,Street Division,4005,005300,060730053004005,4
97320,0.0,Closed,Closed,0.0,0.0,SS-012575,Offensive?,No,,Where is it located?,Other,,,,,,,,,,,Medium,Mobile,Problem resolved,8/2/2016 16:03,8/2/2016,8/10/2016 0:04,8/10/2016,8/10/2016 0:04,8/10/2016,7.0,0.0,1.0,Graffiti  at Neptune Pl &  Gravilla St,Silver and black graffiti on North South and? east sides of the pump house.,Other,Graffiti,,,32.82843749041933-117.2800583952267,32.82843749,-117.2800584,1.50001E+11,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,M,NOCO,CMPL,Neptune Pl &  Gravilla StGraffit...,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000001uu3HAAQ,Street Division Closed Case,3013,008101,060730081013013,3
94504,0.0,Closed - Referred,Referred,0.0,0.0,,Offensive?,Yes,,Where is it located?,Other,,,,,,,,,This report has been referred to Development Ser at dsdweb@sandiego.gov,dsdweb@sandiego.gov,Medium,Mobile,Problem resolved,7/20/2016 7:48,7/20/2016,7/20/2016 8:28,7/20/2016,,,54.0,1.0,0.0,"Graffiti  at Richmond Court San Diego, CA 92103",5th request. Grafitti on all news racks. Abandoned news racks in disrepair news racks.  Is the city going to address?  Time for a lawsuit.,Other,Graffiti,,,32.750244-117.151889,32.750244,-117.151889,,TRAFFIC - Traffic Control,5301.0,Graffiti Removal,,,,,Graffiti Removal,,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BpqJAAS,Street Division Closed Case,3006,000600,060730006003006,3
