incident_num,date_time,day,stno,stdir1,street,streettype,stdir2,stname2,sttype2,call_type,disposition,beat,priority,lat,lon,tract,blockgroup,block ,block
P16040052718,2016-04-30 22:36:46,7,300,,C,ST,,,,1016,A,524.0,2.0,,,,,,
P16040052720,2016-04-30 22:36:55,7,4700,,MT ASHMUN,DR,,,,1131A,CAN,112.0,1.0,,,,,,
P16040052725,2016-04-30 22:38:58,7,3700,,WABASH,AV,,,,415N,CAN,839.0,3.0,,,,,,
P16040052730,2016-04-30 22:40:41,7,3800,,JEWELL,ST,,,,415N,CAN,122.0,3.0,,,,,,
P16040052748,2016-04-30 22:48:17,7,3300,,MT ACADIA,BL,,,,415N,CAN,112.0,3.0,,,,,,
P16040052753,2016-04-30 22:49:25,7,0,,163,,,,,1160,CAN,627.0,2.0,,,,,,
P16040052755,2016-04-30 22:51:02,7,5900,,LINDA VISTA,RD,,,,1016,A,622.0,2.0,,,,,,
P16040052756,2016-04-30 22:51:15,7,500,,5TH,AV,,,,415,A,523.0,2.0,,,,,,
P16040052766,2016-04-30 22:53:59,7,1000,,CHALCEDONY,ST,,,,586,CAN,122.0,,,,,,,
P16040052773,2016-04-30 22:58:58,7,7400,,MISSION GORGE,RD,,,,415,CAN,322.0,2.0,,,,,,
P16040052776,2016-04-30 23:01:37,7,6400,,EL CAJON,BL,,,,911,CAN,821.0,1.0,,,,,,
P16040052779,2016-04-30 23:02:12,7,1800,,CORAL SEA,RD,,,,415,A,438.0,2.0,,,,,,
P16040052793,2016-04-30 23:07:29,7,1700,,GATEWAY,DR,,,,1131,A,837.0,1.0,,,,,,
P16040052799,2016-04-30 23:10:53,7,700,,PACIFIC BEACH,DR,,,,1016,A,122.0,2.0,,,,,,
P16040052800,2016-04-30 23:11:07,7,3900,,RIVIERA,DR,,,,PARTY,CAN,122.0,3.0,,,,,,
P16040052809,2016-04-30 23:17:15,7,900,,GARNET,AV,,,,415,A,122.0,2.0,,,,,,
P16040052815,2016-04-30 23:23:24,7,3200,,54TH,ST,,,,459,A,451.0,,,,,,,
P16040052816,2016-04-30 23:23:59,7,6900,,LINDA VISTA,RD,,,,1016,A,621.0,2.0,,,,,,
P16040052839,2016-04-30 23:35:03,7,1100,,7TH,AV,,,,23152,A,524.0,2.0,,,,,,
P16040052841,2016-04-30 23:36:09,7,0,,ABBOTT,ST,,NEWPORT,AV,415,CAN,614.0,2.0,,,,,,
P16040052852,2016-04-30 23:43:50,7,900,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16040052860,2016-04-30 23:49:56,7,1000,,GARNET,AV,,,,415N,CAN,122.0,3.0,,,,,,
P16040052865,2016-04-30 23:51:43,7,3700,,COLUMBIA,ST,,,,10851E,CAN,628.0,3.0,,,,,,
P16040052875,2016-04-30 23:58:32,7,2100,,NEWTON,AV,,,,488,A,511.0,2.0,,,,,,
P16040052879,2016-04-30 23:59:34,7,8900,,GRAMERCY,DR,,,,415,CAN,311.0,2.0,,,,,,
P16050000032,2016-05-01 00:23:57,1,4400,,MISSION,BL,,,,1016,A,122.0,2.0,,,,,,
P16050000040,2016-05-01 00:32:04,1,400,,K,ST,,,,415V,A,523.0,1.0,,,,,,
P16050000063,2016-05-01 00:48:28,1,4000,,45TH,ST,,,,PARTY,CAN,831.0,3.0,,,,,,
P16050000070,2016-05-01 00:51:20,1,0,,LANDIS,ST,,WILSON,AV,415N,CAN,839.0,3.0,,,,,,
P16050000085,2016-05-01 01:04:12,1,1000,,CHALCEDONY,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16050000086,2016-05-01 01:05:34,1,800,,5TH,AV,,,,415V,A,523.0,1.0,,,,,,
P16050000089,2016-05-01 01:08:11,1,900,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16050000106,2016-05-01 01:18:43,1,700,,5TH,AV,,,,415,A,523.0,2.0,,,,,,
P16050000108,2016-05-01 01:20:09,1,4800,,ARIVA,WY,,,,PARTY,CAN,313.0,3.0,,,,,,
P16050000111,2016-05-01 01:21:59,1,4300,,OCEAN,BL,,,,1016,A,122.0,2.0,,,,,,
P16050000115,2016-05-01 01:25:39,1,3500,,MIDWAY,DR,,,,415,A,611.0,2.0,,,,,,
P16050000126,2016-05-01 01:37:08,1,800,,GARNET,AV,,,,415,A,122.0,2.0,,,,,,
P16050000137,2016-05-01 01:46:44,1,1900,,PACIFIC,HY,,,,415,CAN,527.0,2.0,,,,,,
P16050000145,2016-05-01 01:54:29,1,0,,6TH,AV,,J,ST,20002,CAN,521.0,1.0,,,,,,
P16050000150,2016-05-01 01:57:13,1,1800,,5TH,AV,,,,CW,CAN,529.0,1.0,,,,,,
P16050000154,2016-05-01 02:00:00,1,600,,13TH,ST,,,,42682,CAN,521.0,,,,,,,
P16050000156,2016-05-01 02:00:38,1,3100,,MISSION,BL,,,,459A,CAN,121.0,2.0,,,,,,
P16050000161,2016-05-01 02:03:27,1,6800,,DEEP VALLEY,RD,,,,459C,CAN,325.0,2.0,,,,,,
P16050000163,2016-05-01 02:04:50,1,1000,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16050000166,2016-05-01 02:06:18,1,1100,,GARNET,AV,,,,415,A,122.0,2.0,,,,,,
P16050000175,2016-05-01 02:10:32,1,4100,,OCEAN,BL,,,,415N,CAN,122.0,3.0,,,,,,
P16050000181,2016-05-01 02:13:19,1,4100,,BACHMAN,PL,,,,PARTY,CAN,627.0,3.0,,,,,,
P16050000194,2016-05-01 02:23:16,1,3600,,REYNARD,WY,,,,911,CAN,628.0,1.0,,,,,,
P16050000201,2016-05-01 02:27:20,1,0,,LANDSCAPE,DR,,PLATEAU,DR,1183,A,438.0,,,,,,,
P16050000202,2016-05-01 02:27:26,1,3400,,FLORENCE,ST,,,,PARTY,CAN,441.0,3.0,,,,,,
P16050000203,2016-05-01 02:27:42,1,1300,,GARNET,AV,,,,415V,A,122.0,1.0,,,,,,
P16050000215,2016-05-01 02:37:55,1,0,,4 FROM DOWNTOWN,,,NB 163 1,,1016,A,521.0,1.0,,,,,,
P16050000217,2016-05-01 02:38:49,1,2600,,44TH,ST,,,,415,CAN,836.0,2.0,,,,,,
P16050000223,2016-05-01 02:43:28,1,3100,,INDIAN FIG,DR,,,,CW,CAN,451.0,1.0,,,,,,
P16050000227,2016-05-01 02:45:38,1,12600,,BELLE FLEUR,WY,,,,20002,A,231.0,1.0,,,,,,
P16050000234,2016-05-01 02:50:25,1,0,,BEADNELL,WY,,CHARGER,BL,415,CAN,111.0,2.0,,,,,,
P16050000238,2016-05-01 02:55:45,1,3400,,DEL REY,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16050000239,2016-05-01 02:56:07,1,2500,,HOWARD,AV,,,,586,CAN,813.0,,,,,,,
P16050000243,2016-05-01 02:59:26,1,3200,,54TH,ST,,,,1021,CAN,451.0,3.0,,,,,,
P16050000264,2016-05-01 03:22:15,1,600,,7TH,AV,,,,PARTY,CAN,524.0,3.0,,,,,,
P16050000267,2016-05-01 03:25:54,1,5600,,LAURETTA,ST,,,,CCW,A,622.0,,,,,,,
P16050000268,2016-05-01 03:26:35,1,3200,,CAMTO EASTBLUFF,,,,,415N,CAN,124.0,3.0,,,,,,
P16050000271,2016-05-01 03:29:11,1,3500,,KURTZ,ST,,,,1183,A,611.0,,,,,,,
P16050000280,2016-05-01 03:37:12,1,4000,,KANSAS,ST,,,,459R,CAN,813.0,3.0,,,,,,
P16050000288,2016-05-01 03:49:00,1,0,,6TH,AV,,E,ST,415N,CAN,524.0,3.0,,,,,,
P16050000290,2016-05-01 03:50:10,1,4400,,WEST POINT LOMA,BL,,,,PARTY,CAN,613.0,3.0,,,,,,
P16050000293,2016-05-01 03:56:51,1,1100,,ROSECRANS,ST,,,,CW,CAN,615.0,1.0,,,,,,
P16050000299,2016-05-01 04:03:23,1,2300,,EL CAJON,BL,,,,911,CAN,624.0,1.0,,,,,,
P16050000306,2016-05-01 04:17:43,1,8600,,SPECTRUM CENTER,BL,,,,911,CAN,313.0,1.0,,,,,,
P16050000313,2016-05-01 04:24:46,1,1200,,IMPERIAL,AV,,,,242,CAN,541.0,1.0,,,,,,
P16050000315,2016-05-01 04:26:26,1,500,,BROADWAY,,,,,CW,CAN,524.0,1.0,,,,,,
P16050000334,2016-05-01 05:21:54,1,0,W,HAWTHORN,ST,,STATE,ST,CW,CAN,528.0,1.0,,,,,,
P16050000345,2016-05-01 05:39:00,1,3800,,CLAIREMONT MESA,BL,,,,415,CAN,114.0,2.0,,,,,,
P16050000352,2016-05-01 06:06:17,1,0,,BRIARWOOD,RD,,GOODE,ST,HZRD,CAN,437.0,1.0,,,,,,
P16050000354,2016-05-01 06:09:34,1,4500,,GEORGIA,ST,,,,PARTY,CAN,624.0,3.0,,,,,,
P16050000374,2016-05-01 06:41:31,1,0,,EL CAJON,BL,,UTAH,ST,42682,A,813.0,,,,,,,
P16050000375,2016-05-01 06:45:04,1,7900,,FROST,ST,,,,211R,CAN,314.0,2.0,,,,,,
P16050000389,2016-05-01 07:01:52,1,2100,,IMPERIAL,AV,,,,1016,AT,514.0,2.0,,,,,,
P16050000400,2016-05-01 07:14:48,1,1400,,VUE DU BAY,CT,,,,911,CAN,122.0,1.0,,,,,,
P16050000418,2016-05-01 07:32:29,1,900,,CAM DEL RIO SOUTH,,,,,911,CAN,315.0,1.0,,,,,,
P16050000443,2016-05-01 07:59:16,1,8600,,SPECTRUM CENTER,BL,,,,911,CAN,313.0,1.0,,,,,,
P16050000452,2016-05-01 08:08:35,1,3400,,SPORTS ARENA,BL,,,,459A,CAN,611.0,2.0,,,,,,
P16050000456,2016-05-01 08:13:00,1,2500,,MORENA,BL,,,,415,A,116.0,2.0,,,,,,
P16050000458,2016-05-01 08:15:06,1,5200,,LOVELOCK,ST,,,,SLEEPER,CAN,622.0,3.0,,,,,,
P16050000462,2016-05-01 08:21:12,1,800,,WASHINGTON,ST,,,,1016,A,627.0,2.0,,,,,,
P16050000464,2016-05-01 08:21:44,1,500,,15TH,ST,,,,1131,AT,521.0,1.0,,,,,,
P16050000471,2016-05-01 08:23:18,1,700,,8TH,AV,,,,415,CAN,524.0,2.0,,,,,,
P16050000511,2016-05-01 09:00:03,1,100,W,ISLAND,AV,,,,1016,A,522.0,2.0,,,,,,
P16050000523,2016-05-01 09:07:57,1,3100,,MARKET,ST,,,,415,CAN,516.0,2.0,,,,,,
P16050000537,2016-05-01 09:16:13,1,0,W,BROADWAY,,,PACIFIC,HY,602,CAN,522.0,2.0,,,,,,
P16050000570,2016-05-01 09:44:28,1,7800,,ARMOUR,ST,,,,911,CAN,313.0,1.0,,,,,,
P16050000610,2016-05-01 10:10:47,1,0,,NORMAL,,,RICHMOND,,1016,A,627.0,2.0,,,,,,
P16050000628,2016-05-01 10:20:27,1,7600,,HERSCHEL,AV,,,,459A,CAN,124.0,2.0,,,,,,
P16050000639,2016-05-01 10:30:17,1,10900,,PASEO MONTANOSO,,,,,415V,A,234.0,1.0,,,,,,
P16050000640,2016-05-01 10:30:25,1,2200,,EUCLID,AV,,,,415PP,CAN,447.0,2.0,,,,,,
P16050000649,2016-05-01 10:34:40,1,0,,KANSAS,ST,,MADISON,AV,20002,A,813.0,1.0,,,,,,
P16050000661,2016-05-01 10:42:04,1,1500,,HOTEL CIRCLE SOUTH,,,,,911,CAN,623.0,1.0,,,,,,
P16050000684,2016-05-01 10:59:19,1,9400,,FRIARS,RD,,,,1016,A,316.0,2.0,,,,,,
P16050000713,2016-05-01 11:22:03,1,7800,,RONSON,RD,,,,459A,CAN,313.0,2.0,,,,,,
P16050000720,2016-05-01 11:27:11,1,1200,,IMPERIAL,AV,,,,488,CAN,541.0,2.0,,,,,,
P16050000732,2016-05-01 11:37:52,1,600,,STATE,ST,,,,459A,CAN,522.0,2.0,,,,,,
P16050000742,2016-05-01 11:48:00,1,4300,,ALVARADO CANYON,RD,,,,459A,CAN,321.0,2.0,,,,,,
P16050000757,2016-05-01 12:00:06,1,0,S,35TH,ST,,ACACIA,ST,72HR,CAN,442.0,3.0,,,,,,
P16050000769,2016-05-01 12:11:51,1,500,,UNIVERSITY,AV,,,,1016,A,627.0,2.0,,,,,,
P16050000793,2016-05-01 12:34:56,1,0,,PALM SB,AV,,TWINING,AV,10851R,A,723.0,,,,,,,
P16050000811,2016-05-01 12:47:18,1,2100,,POLK,AV,,,,415V,A,624.0,,,,,,,
P16050000833,2016-05-01 13:02:48,1,1900,,BALBOA,AV,,,,42682,A,122.0,,,,,,,
P16050000835,2016-05-01 13:03:15,1,5300,,CALLE VISTA,,,,,911,CAN,122.0,1.0,,,,,,
P16050000839,2016-05-01 13:06:52,1,0,,438J1 DERISIO),,,,,1021,CAN,438.0,3.0,,,,,,
P16050000854,2016-05-01 13:16:29,1,5100,,EWING,ST,,,,415,CAN,327.0,2.0,,,,,,
P16050000871,2016-05-01 13:25:45,1,0,,CLAIREMONT,DR,,COLE,ST,1016,A,114.0,2.0,,,,,,
P16050000873,2016-05-01 13:27:41,1,900,,TURQUOISE,ST,,,,SLEEPER,A,122.0,3.0,,,,,,
P16050000875,2016-05-01 13:28:27,1,4100,,35TH,ST,,,,1016,A,838.0,2.0,,,,,,
P16050000877,2016-05-01 13:28:55,1,3300,,WHITTIER,ST,,,,459A,CAN,612.0,1.0,,,,,,
P16050000890,2016-05-01 13:37:46,1,0,,BALBOA,AV,,GENESEE,AV,488,A,111.0,2.0,,,,,,
P16050000893,2016-05-01 13:39:04,1,5600,,LA JOLLA,BL,,,,459A,CAN,124.0,2.0,,,,,,
P16050000896,2016-05-01 13:43:46,1,800,,JACUMBA,ST,,,,415,CAN,434.0,2.0,,,,,,
P16050000906,2016-05-01 13:52:08,1,7900,,CALLE DE LA PLATA,,,,,415,CAN,124.0,2.0,,,,,,
P16050000924,2016-05-01 14:06:06,1,10600,,CAMTO CHUECO,,,,,459A,CAN,242.0,1.0,,,,,,
P16050000928,2016-05-01 14:07:13,1,2400,,UNION,ST,,,,586,CAN,529.0,,,,,,,
P16050000936,2016-05-01 14:14:12,1,600,,10TH,AV,,,,459A,CAN,521.0,2.0,,,,,,
P16050000955,2016-05-01 14:29:34,1,3400,,ECOCHEE,AV,,,,1147,CAN,113.0,,,,,,,
P16050000956,2016-05-01 14:29:37,1,4200,,44TH,ST,,,,459,A,831.0,,,,,,,
P16050000957,2016-05-01 14:30:15,1,2300,,SHELTER ISLAND,DR,,,,911,CAN,616.0,1.0,,,,,,
P16050000963,2016-05-01 14:33:10,1,4400,,WILSON,AV,,,,586,CAN,811.0,2.0,,,,,,
P16050000967,2016-05-01 14:34:39,1,0,S,RADIO,DR,,SKYLINE,DR,1016,A,432.0,2.0,,,,,,
P16050000995,2016-05-01 14:49:12,1,0,,16TH,ST,,K,ST,415,CAN,521.0,2.0,,,,,,
P16050000996,2016-05-01 14:49:13,1,3200,,SPORTS ARENA,BL,,,,415,CAN,611.0,2.0,,,,,,
P16050001004,2016-05-01 14:52:59,1,0,,11TH,AV,,PARK,BL,488R,CAN,541.0,4.0,,,,,,
P16050001007,2016-05-01 14:54:41,1,5000,,DEL MONTE,AV,,,,647F,CAN,614.0,2.0,,,,,,
P16050001017,2016-05-01 15:00:09,1,900,W,SAN YSIDRO,BL,,,,1016,A,712.0,1.0,,,,,,
P16050001035,2016-05-01 15:17:03,1,0,,9TH,AV,,BROADWAY,,415,CAN,524.0,2.0,,,,,,
P16050001059,2016-05-01 15:28:17,1,0,,58TH,ST,,TROJAN,AV,AU23103,CAN,822.0,2.0,,,,,,
P16050001062,2016-05-01 15:30:00,1,0,,CHAMOUNE,AV,,WIGHTMAN,ST,586,CAN,833.0,2.0,,,,,,
P16050001086,2016-05-01 15:52:49,1,4100,,44TH,ST,,,,911,CAN,831.0,1.0,,,,,,
P16050001094,2016-05-01 15:57:55,1,0,,15,,,,,597,CAN,232.0,1.0,,,,,,
P16050001111,2016-05-01 16:09:55,1,0,,FROUDE,ST,,SUNSET CLIFFS,BL,211-SUSP,A,618.0,1.0,,,,,,
P16050001117,2016-05-01 16:13:23,1,0,,8TH,AV,,C,ST,415V,A,524.0,1.0,,,,,,
P16050001130,2016-05-01 16:21:27,1,200,,50TH,ST,,,,5150V,A,446.0,1.0,,,,,,
P16050001139,2016-05-01 16:26:45,1,700,W,GRAPE,ST,,,,459A,CAN,528.0,2.0,,,,,,
P16050001148,2016-05-01 16:31:43,1,800,,STATE,ST,,,,911,CAN,522.0,1.0,,,,,,
P16050001154,2016-05-01 16:37:00,1,10100,,AMBASSADOR,AV,,,,5150V,A,242.0,1.0,,,,,,
P16050001179,2016-05-01 16:55:15,1,600,,MARKET,ST,,,,911,CAN,524.0,1.0,,,,,,
P16050001180,2016-05-01 16:57:21,1,1700,,KLAUBER,AV,,,,459R,CAN,433.0,3.0,,,,,,
P16050001182,2016-05-01 16:58:58,1,2500,,QUIVIRA,CT,,,,415,A,123.0,2.0,,,,,,
P16050001186,2016-05-01 17:00:54,1,1000,,OUTER,RD,,,,WARRANT,A,724.0,3.0,,,,,,
P16050001191,2016-05-01 17:05:41,1,7100,,TAIT,ST,,,,MJ,CAN,621.0,1.0,,,,,,
P16050001193,2016-05-01 17:06:25,1,2800,,39TH,ST,,,,AU2,CAN,834.0,2.0,,,,,,
P16050001225,2016-05-01 17:34:38,1,3100,,ADMIRAL,AV,,,,594,A,311.0,2.0,,,,,,
P16050001235,2016-05-01 17:42:58,1,0,,AREA PATROL,,,,,1021,CAN,512.0,3.0,,,,,,
P16050001248,2016-05-01 17:54:57,1,4300,,WIGHTMAN,ST,,,,1016,A,834.0,2.0,,,,,,
P16050001261,2016-05-01 18:01:40,1,200,,EVANS,ST,,,,415PP,CAN,515.0,2.0,,,,,,
P16050001268,2016-05-01 18:04:59,1,5300,,UNIVERSITY,AV,,,,1016,A,826.0,2.0,,,,,,
P16050001271,2016-05-01 18:06:06,1,8800,,VILLA LA JOLLA,DR,,,,422R,CAN,124.0,2.0,,,,,,
P16050001274,2016-05-01 18:07:21,1,3600,,42ND,ST,,,,FU,CAN,834.0,2.0,,,,,,
P16050001294,2016-05-01 18:27:59,1,0,,INGRAHAM,ST,,VACATION,RD,10851,A,123.0,,,,,,,
P16050001304,2016-05-01 18:37:29,1,3700,,5TH,AV,,,,415V,A,627.0,1.0,,,,,,
P16050001317,2016-05-01 18:46:11,1,11600,,TIERRA DEL SUR,,,,,459A,CAN,934.0,1.0,,,,,,
P16050001327,2016-05-01 18:54:49,1,1700,,GARNET,AV,,,,242,CAN,122.0,1.0,,,,,,
P16050001358,2016-05-01 19:15:03,1,3100,,SPORTS ARENA,BL,,,,415,CAN,611.0,2.0,,,,,,
P16050001380,2016-05-01 19:32:41,1,1200,,34TH,ST,,,,911,CAN,518.0,1.0,,,,,,
P16050001383,2016-05-01 19:35:28,1,1700,,WEST MISSION BAY,DR,,,,NARC,CAN,123.0,2.0,,,,,,
P16050001392,2016-05-01 19:44:00,1,3600,,MT ALADIN,AV,,,,NARC,A,112.0,2.0,,,,,,
P16050001397,2016-05-01 19:46:03,1,1200,,CAM DEL RIO NORTH,,,,,415,CAN,315.0,2.0,,,,,,
P16050001412,2016-05-01 19:55:46,1,700,,B,ST,,,,415V,A,524.0,1.0,,,,,,
P16050001413,2016-05-01 19:57:39,1,7900,,GIRARD,AV,,,,911,CAN,124.0,1.0,,,,,,
P16050001417,2016-05-01 20:00:08,1,700,E,SAN YSIDRO,BL,,,,647F,CAN,714.0,2.0,,,,,,
P16050001435,2016-05-01 20:16:54,1,7000,,PETIT,ST,,,,1183,A,111.0,,,,,,,
P16050001441,2016-05-01 20:20:56,1,0,,BEAGLE,ST,,STALMER,ST,1183,CAN,111.0,,,,,,,
P16050001452,2016-05-01 20:34:39,1,4300,,MISSION,BL,,,,415,CAN,122.0,2.0,,,,,,
P16050001473,2016-05-01 20:50:09,1,3000,,JEMEZ,DR,,,,911,CAN,113.0,1.0,,,,,,
P16050001481,2016-05-01 20:55:26,1,3600,,CAM DEL RIO SOUTH,,,,,459A,CAN,315.0,2.0,,,,,,
P16050001503,2016-05-01 21:10:17,1,0,,EL CARMEL,PL,,MISSION,BL,415,CAN,121.0,2.0,,,,,,
P16050001504,2016-05-01 21:11:35,1,4600,,ZION,AV,,,,CW,A,322.0,1.0,,,,,,
P16050001516,2016-05-01 21:17:53,1,900,,9TH,AV,,,,415,CAN,524.0,2.0,,,,,,
P16050001517,2016-05-01 21:19:47,1,2600,,GENESEE,AV,,,,415,A,621.0,2.0,,,,,,
P16050001533,2016-05-01 21:33:03,1,3200,,SPORTS ARENA,BL,,,,5150,A,611.0,2.0,,,,,,
P16050001539,2016-05-01 21:37:02,1,2200,,PALM SB,AV,,,,415,A,724.0,2.0,,,,,,
P16050001552,2016-05-01 21:47:15,1,9400,,RUFFIN,CT,,,,415,A,313.0,2.0,,,,,,
P16050001557,2016-05-01 21:52:00,1,2500,,PASEO INTERNACIONAL,,,,,911,CAN,713.0,1.0,,,,,,
P16050001565,2016-05-01 22:04:23,1,0,,GRAND,AV,,LAMONT,ST,FD,A,122.0,2.0,,,,,,
P16050001569,2016-05-01 22:05:29,1,300,,ROSEMONT,ST,,,,20002,CAN,124.0,1.0,,,,,,
P16050001570,2016-05-01 22:06:28,1,500,,SATURN,BL,,,,415,A,721.0,2.0,,,,,,
P16050001579,2016-05-01 22:12:35,1,7300,,CLAIREMONT MESA,BL,,,,459A,CAN,313.0,2.0,,,,,,
P16050001611,2016-05-01 22:39:06,1,5200,,FIORE,TR,,,,459A,CAN,115.0,2.0,,,,,,
P16050001620,2016-05-01 22:50:26,1,0,,125S3,,,JOSE,,1021,CAN,122.0,3.0,,,,,,
P16050001648,2016-05-01 23:12:27,1,3500,,MURPHY CANYON,RD,,,,602,CAN,311.0,2.0,,,,,,
P16050001649,2016-05-01 23:13:29,1,0,,CAPE MAY,AV,,SUNSET CLIFFS,BL,23152,A,614.0,2.0,,,,,,
P16050001656,2016-05-01 23:17:42,1,3700,,FLORENCE,ST,,,,586,CAN,441.0,,,,,,,
P16050001664,2016-05-01 23:27:17,1,1800,,5TH,AV,,,,1016,A,529.0,2.0,,,,,,
P16050001667,2016-05-01 23:28:49,1,6600,,ALVARADO,RD,,,,415,CAN,327.0,2.0,,,,,,
P16050001679,2016-05-01 23:42:42,1,300,,SUNSWEPT,ST,,,,415,CAN,437.0,2.0,,,,,,
P16050001682,2016-05-01 23:44:28,1,2700,,ARIANE,DR,,,,1131A,CAN,113.0,1.0,,,,,,
P16050001700,2016-05-02 00:06:09,2,900,,5TH,AV,,,,415,CAN,523.0,2.0,,,,,,
P16050001712,2016-05-02 00:18:17,2,5300,,PENNY,PL,,,,415N,CAN,326.0,3.0,,,,,,
P16050001743,2016-05-02 00:50:12,2,4800,,CAMPANILE,DR,,,,10852R,CAN,326.0,4.0,,,,,,
P16050001751,2016-05-02 01:03:55,2,3500,,DALBERGIA,ST,,,,SLEEPER,A,511.0,3.0,,,,,,
P16050001760,2016-05-02 01:17:17,2,3400,,ECOCHEE,AV,,,,459A,CAN,113.0,1.0,,,,,,
P16050001786,2016-05-02 01:51:12,2,0,,DEL MAR HEIGHTS,RD,,I-5 NB,,10851,A,934.0,1.0,,,,,,
P16050001827,2016-05-02 03:00:16,2,8600,,CAPRICORN,WY,,,,1183,A,242.0,,,,,,,
P16050001830,2016-05-02 03:06:23,2,0,,MORENA,BL,,TAYLOR,ST,415,A,625.0,2.0,,,,,,
P16050001831,2016-05-02 03:07:51,2,0,,FIREPITS/PARKS/OB BUSINESS DIS,,,OB SANDS,,1186,AT,614.0,,,,,,,
P16050001839,2016-05-02 03:23:00,2,1100,,3RD,AV,,,,1016,A,524.0,2.0,,,,,,
P16050001849,2016-05-02 03:41:36,2,1900,,RIMBEY,AV,,,,415V,A,722.0,1.0,,,,,,
P16050001863,2016-05-02 04:05:57,2,3300,,ADAMS,AV,,,,415V,A,811.0,1.0,,,,,,
P16050001865,2016-05-02 04:06:36,2,300,,54TH,ST,,,,10851R,CAN,432.0,,,,,,,
P16050001868,2016-05-02 04:12:02,2,5600,,BALBOA ARMS,DR,,,,911,CAN,111.0,1.0,,,,,,
P16050001873,2016-05-02 04:25:37,2,600,,64TH,ST,,,,415N,A,433.0,3.0,,,,,,
P16050001885,2016-05-02 04:56:06,2,1300,,3RD,AV,,,,459A,CAN,524.0,2.0,,,,,,
P16050001888,2016-05-02 05:00:03,2,4800,,MUIR,AV,,,,415N,CAN,614.0,3.0,,,,,,
P16050001905,2016-05-02 05:50:31,2,9900,,MERCY,RD,,,,CW,A,242.0,1.0,,,,,,
P16050001928,2016-05-02 06:30:48,2,4400,,CASS,ST,,,,1016,AT,122.0,2.0,,,,,,
P16050001930,2016-05-02 06:32:36,2,7800,,OTHELLO,AV,,,,911,CAN,313.0,1.0,,,,,,
P16050001935,2016-05-02 06:39:33,2,4200,,ETA,ST,,,,586,CAN,443.0,2.0,,,,,,
P16050001939,2016-05-02 06:42:17,2,3300,,CHANNEL,WY,,,,SELENF,A,611.0,3.0,,,,,,
P16050001955,2016-05-02 06:59:35,2,1600,,LOGAN,AV,,,,NARC,CAN,511.0,2.0,,,,,,
P16050001970,2016-05-02 07:12:13,2,4400,,LAMONT,ST,,,,602,A,122.0,2.0,,,,,,
P16050001990,2016-05-02 07:26:34,2,16300,,WEST BERNARDO,DR,,,,415,A,234.0,2.0,,,,,,
P16050001994,2016-05-02 07:31:42,2,12200,,ESCALA,DR,,,,459A,CAN,234.0,1.0,,,,,,
P16050001996,2016-05-02 07:34:06,2,1400,,KETTNER,BL,,,,459A,CAN,528.0,2.0,,,,,,
P16050002029,2016-05-02 07:55:06,2,7300,,ENGINEER,RD,,,,OVO,CAN,313.0,,,,,,,
P16050002033,2016-05-02 07:57:26,2,5700,,CORNFLOWER,TL,,,,459A,CAN,935.0,1.0,,,,,,
P16050002045,2016-05-02 08:05:58,2,9800,,CAMTO BOLSA,,,,,5150,A,233.0,2.0,,,,,,
P16050002054,2016-05-02 08:12:44,2,9100,,JUDICIAL,DR,,,,1021,CAN,115.0,3.0,,,,,,
P16050002102,2016-05-02 08:47:22,2,4000,,43RD,ST,,,,10852R,CAN,832.0,4.0,,,,,,
P16050002106,2016-05-02 08:50:31,2,0,,OB SAND AND BIKE PATH,,,,,1186,A,614.0,,,,,,,
P16050002131,2016-05-02 09:02:15,2,500,,HOTEL CIRCLE SOUTH,,,,,911,CAN,623.0,1.0,,,,,,
P16050002135,2016-05-02 09:03:03,2,500,,HOTEL CIRCLE SOUTH,,,,,911,CAN,623.0,1.0,,,,,,
P16050002151,2016-05-02 09:09:58,2,300,,1ST,AV,,,,911P,CAN,522.0,2.0,,,,,,
P16050002171,2016-05-02 09:20:00,2,4600,,ZION,AV,,,,911,CAN,321.0,1.0,,,,,,
P16050002174,2016-05-02 09:24:10,2,4900,,DIRECTORS,PL,,,,415,A,931.0,2.0,,,,,,
P16050002176,2016-05-02 09:24:53,2,5400,,UNIVERSITY,AV,,,,415,A,822.0,2.0,,,,,,
P16050002199,2016-05-02 09:42:36,2,5300,,GRAND DEL MAR,CT,,,,911,CAN,934.0,1.0,,,,,,
P16050002207,2016-05-02 09:44:12,2,1700,,LINWOOD,ST,,,,530,CAN,626.0,4.0,,,,,,
P16050002211,2016-05-02 09:47:13,2,3800,,FAIRMOUNT,AV,,,,1016,A,833.0,2.0,,,,,,
P16050002243,2016-05-02 10:06:42,2,2200,,ABBOTT,ST,,,,1016,AT,614.0,2.0,,,,,,
P16050002244,2016-05-02 10:07:20,2,0,,5,,,,,5150,A,626.0,2.0,,,,,,
P16050002250,2016-05-02 10:11:14,2,4200,,EL CAJON,BL,,,,459A,CAN,825.0,2.0,,,,,,
